year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,12,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7798.00,1673.00,586.21,20.12,387.06,5.06,674.55,1356.00,17.00,111899.00,37590.00,2202.00,24893.00,207.00,47007.00
2022,11,AA,American Airlines Network,DEN,"Denver, CO: Denver International",632.00,122.00,42.29,2.24,26.88,0.00,50.58,7.00,0.00,7957.00,2851.00,102.00,853.00,0.00,4151.00
2022,11,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",147.00,28.00,6.77,1.06,9.48,0.00,10.69,3.00,0.00,1277.00,215.00,105.00,343.00,0.00,614.00
2022,11,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",146.00,36.00,16.19,0.00,14.56,0.00,5.24,0.00,0.00,2672.00,1595.00,0.00,556.00,0.00,521.00
2022,11,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",452.00,144.00,37.55,0.96,30.32,0.00,75.17,4.00,0.00,15226.00,4535.00,164.00,1311.00,0.00,9216.00
2022,11,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",917.00,161.00,60.97,4.75,72.97,0.00,22.32,5.00,1.00,10791.00,6038.00,602.00,2460.00,0.00,1691.00
2022,11,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1778.00,522.00,142.04,3.86,179.40,0.00,196.71,16.00,0.00,37150.00,11949.00,1224.00,7847.00,0.00,16130.00
2022,11,G4,Allegiant Air,DEN,"Denver, CO: Denver International",39.00,7.00,0.00,0.97,3.23,0.00,2.79,1.00,0.00,284.00,0.00,75.00,123.00,0.00,86.00
2022,11,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",188.00,43.00,10.64,1.00,18.61,0.10,12.64,0.00,1.00,2366.00,668.00,20.00,777.00,6.00,895.00
2022,11,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4737.00,837.00,537.00,73.00,32.00,4.00,191.00,60.00,7.00,62945.00,40300.00,5510.00,3264.00,159.00,13712.00
2022,11,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6569.00,853.00,279.15,13.81,268.57,0.00,291.47,24.00,4.00,55214.00,20546.00,1949.00,11152.00,0.00,21567.00
2022,11,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7404.00,1090.00,366.47,11.61,218.89,4.03,489.00,73.00,2.00,49762.00,17217.00,925.00,8245.00,201.00,23174.00
2022,10,AA,American Airlines Network,DEN,"Denver, CO: Denver International",685.00,122.00,53.38,2.28,21.25,1.80,43.29,4.00,0.00,7037.00,3240.00,285.00,636.00,32.00,2844.00
2022,10,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",138.00,24.00,8.35,0.00,9.59,0.00,6.06,0.00,0.00,913.00,355.00,0.00,312.00,0.00,246.00
2022,10,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",152.00,35.00,17.23,0.00,11.72,0.00,6.04,1.00,1.00,2399.00,1491.00,0.00,464.00,0.00,444.00
2022,10,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",500.00,107.00,33.55,2.27,41.55,0.00,29.63,1.00,1.00,6575.00,2760.00,258.00,1360.00,0.00,2197.00
2022,10,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",882.00,97.00,47.76,1.18,30.13,0.00,17.93,1.00,1.00,5441.00,3510.00,39.00,981.00,0.00,911.00
2022,10,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2182.00,555.00,147.69,1.44,173.03,0.00,232.84,33.00,1.00,38099.00,12603.00,898.00,6124.00,0.00,18474.00
2022,10,G4,Allegiant Air,DEN,"Denver, CO: Denver International",47.00,5.00,2.00,0.00,3.00,0.00,0.00,1.00,0.00,142.00,80.00,0.00,62.00,0.00,0.00
2022,10,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",124.00,15.00,3.84,0.57,7.89,0.19,2.50,5.00,0.00,891.00,412.00,24.00,341.00,5.00,109.00
2022,10,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5233.00,725.00,503.00,35.00,49.00,3.00,135.00,19.00,19.00,52412.00,36080.00,3184.00,2940.00,56.00,10152.00
2022,10,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6993.00,746.00,263.52,11.83,262.36,0.00,208.29,26.00,17.00,53203.00,22656.00,871.00,9855.00,0.00,19821.00
2022,10,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7750.00,1179.00,439.73,13.57,218.29,3.05,504.37,62.00,8.00,48957.00,19771.00,813.00,6961.00,72.00,21340.00
2022,9,AA,American Airlines Network,DEN,"Denver, CO: Denver International",681.00,113.00,46.49,4.18,23.39,1.56,37.39,4.00,3.00,7639.00,3687.00,202.00,889.00,57.00,2804.00
2022,9,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",156.00,29.00,9.65,0.63,11.95,0.00,6.77,0.00,1.00,887.00,300.00,15.00,332.00,0.00,240.00
2022,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",193.00,44.00,21.29,0.15,17.48,0.00,5.07,3.00,2.00,2716.00,1348.00,15.00,1086.00,0.00,267.00
2022,9,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",629.00,155.00,43.14,6.18,65.11,0.94,39.63,2.00,0.00,11508.00,3082.00,660.00,2065.00,15.00,5686.00
2022,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",884.00,101.00,49.55,0.26,35.77,0.00,15.42,1.00,2.00,5401.00,3408.00,9.00,1243.00,0.00,741.00
2022,9,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2084.00,414.00,107.53,5.93,148.02,0.00,152.52,24.00,4.00,28237.00,8539.00,306.00,5409.00,0.00,13983.00
2022,9,G4,Allegiant Air,DEN,"Denver, CO: Denver International",45.00,8.00,0.11,0.00,5.72,0.00,2.17,0.00,0.00,259.00,4.00,0.00,179.00,0.00,76.00
2022,9,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",119.00,26.00,3.61,1.00,11.35,0.79,9.25,1.00,0.00,1631.00,164.00,59.00,393.00,15.00,1000.00
2022,9,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5325.00,955.00,656.00,34.00,107.00,0.00,158.00,16.00,6.00,75209.00,51637.00,4064.00,6599.00,0.00,12909.00
2022,9,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6645.00,820.00,201.93,31.99,394.40,0.00,191.68,34.00,10.00,48124.00,17775.00,1620.00,13989.00,0.00,14740.00
2022,9,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7507.00,1370.00,430.78,29.78,282.86,1.54,625.05,66.00,30.00,66339.00,20867.00,1868.00,10505.00,85.00,33014.00
2022,8,AA,American Airlines Network,DEN,"Denver, CO: Denver International",754.00,174.00,57.53,11.43,37.97,0.00,67.07,18.00,1.00,10039.00,3062.00,863.00,1594.00,0.00,4520.00
2022,8,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",189.00,44.00,6.09,1.00,25.16,0.00,11.75,0.00,1.00,1967.00,314.00,31.00,1098.00,0.00,524.00
2022,8,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",182.00,58.00,28.59,1.98,12.89,0.00,14.54,2.00,1.00,4412.00,2404.00,86.00,746.00,0.00,1176.00
2022,8,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",653.00,122.00,34.58,1.96,37.41,0.00,48.06,16.00,6.00,11174.00,2867.00,159.00,2576.00,0.00,5572.00
2022,8,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",955.00,152.00,70.35,6.54,48.09,0.00,27.02,5.00,1.00,8456.00,4030.00,282.00,2335.00,0.00,1809.00
2022,8,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2021.00,438.00,117.82,13.81,112.84,0.00,193.52,21.00,5.00,37099.00,8063.00,1737.00,5468.00,0.00,21831.00
2022,8,G4,Allegiant Air,DEN,"Denver, CO: Denver International",48.00,8.00,3.27,2.00,1.89,0.00,0.84,1.00,0.00,448.00,124.00,171.00,122.00,0.00,31.00
2022,8,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",123.00,26.00,7.41,0.00,8.58,3.84,6.17,0.00,0.00,1544.00,488.00,0.00,713.00,140.00,203.00
2022,8,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5518.00,966.00,608.00,87.00,80.00,0.00,191.00,89.00,58.00,82566.00,48960.00,9910.00,7636.00,0.00,16060.00
2022,8,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7258.00,1231.00,352.96,51.30,479.86,1.43,345.45,99.00,46.00,91385.00,27864.00,5255.00,25909.00,32.00,32325.00
2022,8,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7277.00,1947.00,611.28,39.28,320.76,5.96,969.72,192.00,33.00,109424.00,31455.00,3253.00,16108.00,326.00,58282.00
2022,7,AA,American Airlines Network,DEN,"Denver, CO: Denver International",727.00,257.00,88.04,5.82,71.85,1.27,90.02,21.00,8.00,15387.00,5754.00,575.00,3446.00,70.00,5542.00
2022,7,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",188.00,36.00,10.29,1.53,19.34,0.00,4.84,1.00,0.00,1264.00,473.00,86.00,603.00,0.00,102.00
2022,7,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",181.00,67.00,33.80,1.83,17.56,0.00,13.81,3.00,2.00,5436.00,2681.00,146.00,1111.00,0.00,1498.00
2022,7,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",656.00,156.00,46.36,4.53,52.58,0.00,52.53,21.00,16.00,17136.00,5662.00,557.00,3624.00,0.00,7293.00
2022,7,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",945.00,230.00,100.91,4.61,72.93,0.00,51.54,14.00,3.00,12895.00,6637.00,178.00,2736.00,0.00,3344.00
2022,7,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1954.00,392.00,92.84,10.69,141.89,0.00,146.58,17.00,2.00,33142.00,10110.00,2938.00,7221.00,0.00,12873.00
2022,7,G4,Allegiant Air,DEN,"Denver, CO: Denver International",54.00,13.00,3.21,1.88,2.82,0.00,5.09,1.00,0.00,732.00,108.00,194.00,145.00,0.00,285.00
2022,7,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",124.00,26.00,9.79,0.00,11.16,2.00,3.05,0.00,0.00,1748.00,637.00,0.00,856.00,57.00,198.00
2022,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5550.00,1227.00,744.00,90.00,192.00,0.00,201.00,94.00,86.00,102322.00,55836.00,8512.00,19677.00,0.00,18297.00
2022,7,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7341.00,1600.00,413.93,65.46,693.35,0.00,427.26,103.00,67.00,116332.00,34353.00,5203.00,32715.00,0.00,44061.00
2022,7,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7242.00,2053.00,578.56,43.30,491.23,7.25,932.66,165.00,52.00,112892.00,30256.00,3242.00,22638.00,427.00,56329.00
2022,6,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6938.00,1714.00,538.56,14.43,340.07,6.61,814.33,79.00,26.00,78905.00,23672.00,1000.00,13080.00,200.00,40953.00
2022,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",720.00,255.00,99.30,13.73,55.00,1.04,85.93,35.00,6.00,18290.00,6456.00,1621.00,2370.00,42.00,7801.00
2022,6,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",173.00,24.00,8.62,0.00,11.24,0.00,4.14,1.00,0.00,1214.00,549.00,0.00,502.00,0.00,163.00
2022,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",172.00,76.00,35.89,1.28,23.74,0.00,15.09,4.00,1.00,5733.00,2791.00,412.00,1194.00,0.00,1336.00
2022,6,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",659.00,161.00,46.57,4.85,47.73,0.00,61.85,12.00,2.00,16943.00,5222.00,427.00,1999.00,0.00,9295.00
2022,6,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",881.00,191.00,105.64,4.73,52.42,0.00,28.21,39.00,4.00,11080.00,7152.00,303.00,1852.00,0.00,1773.00
2022,6,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1817.00,444.00,119.32,5.35,183.06,0.00,136.26,16.00,1.00,27767.00,8571.00,383.00,7897.00,0.00,10916.00
2022,6,G4,Allegiant Air,DEN,"Denver, CO: Denver International",52.00,13.00,6.26,0.00,4.66,0.51,1.57,2.00,0.00,831.00,543.00,0.00,199.00,24.00,65.00
2022,6,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",120.00,28.00,11.07,0.33,6.84,0.00,9.76,1.00,0.00,1920.00,512.00,37.00,452.00,0.00,919.00
2022,6,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5629.00,1019.00,696.00,44.00,39.00,1.00,239.00,44.00,33.00,101595.00,71804.00,4504.00,3488.00,32.00,21767.00
2022,6,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6900.00,1251.00,422.59,51.20,400.35,0.00,376.85,172.00,46.00,96229.00,35100.00,6997.00,17698.00,0.00,36434.00
2022,5,AA,American Airlines Network,DEN,"Denver, CO: Denver International",671.00,159.00,55.87,2.81,50.65,1.70,47.96,6.00,3.00,7884.00,2864.00,148.00,1981.00,36.00,2855.00
2022,5,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",164.00,22.00,13.51,0.33,7.16,0.00,1.00,3.00,1.00,1037.00,605.00,25.00,324.00,0.00,83.00
2022,5,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",155.00,26.00,16.73,1.00,2.46,0.00,5.81,2.00,0.00,1798.00,1134.00,208.00,125.00,0.00,331.00
2022,5,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",696.00,124.00,37.08,4.78,39.07,0.00,43.07,13.00,8.00,9178.00,3420.00,354.00,1466.00,0.00,3938.00
2022,5,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",902.00,168.00,100.93,3.31,45.44,0.56,17.76,36.00,3.00,9069.00,5418.00,895.00,1779.00,31.00,946.00
2022,5,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1776.00,533.00,108.35,6.26,232.86,0.00,185.53,19.00,0.00,31162.00,7501.00,315.00,9600.00,0.00,13746.00
2022,5,G4,Allegiant Air,DEN,"Denver, CO: Denver International",36.00,9.00,3.17,0.98,1.81,0.43,2.60,0.00,0.00,902.00,470.00,61.00,58.00,23.00,290.00
2022,5,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",147.00,28.00,8.40,1.80,11.47,0.00,6.33,1.00,1.00,1616.00,527.00,103.00,734.00,0.00,252.00
2022,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4982.00,676.00,468.00,37.00,17.00,0.00,154.00,86.00,25.00,71708.00,45702.00,5356.00,2546.00,0.00,18104.00
2022,5,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6886.00,1050.00,345.03,45.64,297.62,0.00,361.71,116.00,22.00,73706.00,24655.00,6292.00,11032.00,0.00,31727.00
2022,5,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6665.00,1229.00,411.28,21.46,249.23,1.70,545.33,58.00,25.00,53530.00,18477.00,1198.00,8664.00,49.00,25142.00
2022,4,AA,American Airlines Network,DEN,"Denver, CO: Denver International",655.00,160.00,66.52,3.70,49.09,0.58,40.11,10.00,2.00,8395.00,3723.00,224.00,1758.00,62.00,2628.00
2022,4,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",124.00,25.00,10.66,0.00,5.30,0.00,9.04,6.00,0.00,1385.00,637.00,0.00,276.00,0.00,472.00
2022,4,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",107.00,38.00,21.39,0.00,3.12,0.50,12.99,6.00,1.00,3223.00,2039.00,0.00,105.00,9.00,1070.00
2022,4,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",573.00,104.00,23.67,4.77,37.61,0.00,37.94,11.00,2.00,9190.00,1961.00,324.00,2211.00,0.00,4694.00
2022,4,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",833.00,153.00,75.43,0.42,50.74,1.00,25.40,11.00,1.00,8656.00,5143.00,8.00,2049.00,17.00,1439.00
2022,4,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1378.00,376.00,120.41,4.21,129.25,0.00,122.13,24.00,1.00,23366.00,7243.00,622.00,5702.00,0.00,9799.00
2022,4,G4,Allegiant Air,DEN,"Denver, CO: Denver International",34.00,13.00,3.95,0.00,7.18,0.00,1.87,0.00,0.00,398.00,152.00,0.00,181.00,0.00,65.00
2022,4,MQ,Envoy Air,DEN,"Denver, CO: Denver International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,4,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",150.00,46.00,11.49,0.53,20.17,0.03,13.78,21.00,0.00,3071.00,943.00,9.00,1226.00,3.00,890.00
2022,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4907.00,718.00,459.00,48.00,54.00,1.00,156.00,133.00,9.00,68702.00,48650.00,3999.00,2907.00,25.00,13121.00
2022,4,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6586.00,981.00,316.98,24.36,322.91,0.00,316.76,40.00,4.00,67975.00,26301.00,1783.00,12887.00,0.00,27004.00
2022,4,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6259.00,1655.00,492.08,13.25,381.32,5.05,763.30,81.00,17.00,79965.00,22654.00,1248.00,14322.00,185.00,41556.00
2022,3,AA,American Airlines Network,DEN,"Denver, CO: Denver International",742.00,106.00,54.61,2.71,16.98,0.00,31.71,2.00,0.00,5878.00,3268.00,119.00,507.00,0.00,1984.00
2022,3,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",122.00,11.00,5.04,0.00,1.63,0.00,4.32,4.00,0.00,581.00,313.00,0.00,88.00,0.00,180.00
2022,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",121.00,41.00,23.89,2.51,6.74,0.00,7.86,2.00,1.00,3140.00,1740.00,282.00,431.00,0.00,687.00
2022,3,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",609.00,126.00,33.71,3.00,35.97,0.00,53.32,20.00,2.00,10833.00,4196.00,253.00,1368.00,0.00,5016.00
2022,3,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",871.00,170.00,86.78,4.60,47.97,1.00,29.66,2.00,0.00,10772.00,6108.00,354.00,2150.00,51.00,2109.00
2022,3,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1407.00,370.00,115.81,1.19,103.41,0.00,149.59,50.00,0.00,27749.00,10737.00,95.00,4564.00,0.00,12353.00
2022,3,G4,Allegiant Air,DEN,"Denver, CO: Denver International",30.00,8.00,2.18,0.00,3.49,0.00,2.33,0.00,0.00,545.00,140.00,0.00,113.00,0.00,292.00
2022,3,MQ,Envoy Air,DEN,"Denver, CO: Denver International",29.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,205.00,0.00,0.00,0.00,0.00
2022,3,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",178.00,55.00,17.95,0.00,26.47,0.13,10.45,5.00,1.00,3062.00,1131.00,0.00,1255.00,16.00,660.00
2022,3,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4987.00,905.00,489.00,67.00,6.00,2.00,341.00,112.00,8.00,76926.00,40956.00,6055.00,915.00,130.00,28870.00
2022,3,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",6900.00,1298.00,372.99,16.03,378.00,0.00,530.98,22.00,4.00,87088.00,26226.00,4047.00,12968.00,0.00,43847.00
2022,3,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6276.00,1627.00,507.09,8.04,370.72,8.72,732.43,159.00,2.00,78751.00,23201.00,735.00,13996.00,269.00,40550.00
2022,2,AA,American Airlines Network,DEN,"Denver, CO: Denver International",708.00,127.00,63.98,4.30,36.51,0.00,22.21,58.00,0.00,8035.00,4397.00,631.00,1454.00,0.00,1553.00
2022,2,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",102.00,12.00,5.69,0.89,2.09,0.00,3.33,0.00,0.00,803.00,527.00,63.00,77.00,0.00,136.00
2022,2,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",115.00,41.00,16.00,0.00,11.80,1.00,12.20,3.00,0.00,2890.00,1083.00,0.00,602.00,29.00,1176.00
2022,2,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",644.00,163.00,40.43,6.60,62.78,0.00,53.20,65.00,0.00,12795.00,3331.00,1687.00,2752.00,0.00,5025.00
2022,2,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",722.00,157.00,55.20,2.75,73.99,0.00,25.06,4.00,0.00,7087.00,2769.00,143.00,2688.00,0.00,1487.00
2022,2,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1266.00,323.00,82.57,3.39,113.57,0.00,123.47,39.00,1.00,21878.00,7540.00,183.00,4442.00,0.00,9713.00
2022,2,G4,Allegiant Air,DEN,"Denver, CO: Denver International",8.00,2.00,1.17,0.00,0.83,0.00,0.00,1.00,0.00,50.00,35.00,0.00,15.00,0.00,0.00
2022,2,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",190.00,42.00,13.64,0.73,16.33,1.11,10.20,3.00,0.00,2488.00,762.00,27.00,644.00,38.00,1017.00
2022,2,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4782.00,1063.00,606.00,62.00,17.00,4.00,374.00,248.00,7.00,90348.00,46960.00,8298.00,4297.00,74.00,30719.00
2022,2,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",5900.00,1234.00,367.86,17.82,494.70,0.86,352.76,74.00,2.00,66054.00,22871.00,1220.00,16579.00,62.00,25322.00
2022,2,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",5802.00,1177.00,388.18,11.92,361.97,7.95,406.98,326.00,5.00,49246.00,15515.00,616.00,12339.00,221.00,20555.00
2022,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",769.00,126.00,60.07,1.79,34.83,0.12,29.19,13.00,0.00,8088.00,4189.00,71.00,1173.00,4.00,2651.00
2022,1,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",140.00,28.00,14.00,1.53,4.55,0.00,7.91,6.00,0.00,1188.00,534.00,243.00,127.00,0.00,284.00
2022,1,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",120.00,44.00,22.68,1.86,9.78,1.00,8.68,8.00,0.00,3514.00,1759.00,256.00,479.00,56.00,964.00
2022,1,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",731.00,172.00,61.55,2.17,54.64,0.00,53.64,83.00,2.00,13455.00,5579.00,322.00,2396.00,0.00,5158.00
2022,1,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",811.00,160.00,58.41,8.57,63.73,0.00,29.29,22.00,0.00,8801.00,4218.00,646.00,2429.00,0.00,1508.00
2022,1,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1412.00,321.00,89.86,3.14,109.16,0.00,118.84,51.00,0.00,22202.00,7098.00,382.00,4887.00,0.00,9835.00
2022,1,G4,Allegiant Air,DEN,"Denver, CO: Denver International",10.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,106.00,82.00,0.00,24.00,0.00,0.00
2022,1,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",213.00,61.00,16.17,1.00,32.23,0.24,11.36,4.00,0.00,3049.00,862.00,40.00,1326.00,7.00,814.00
2022,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5480.00,1142.00,848.00,58.00,9.00,1.00,226.00,497.00,10.00,107102.00,77072.00,7985.00,976.00,34.00,21035.00
2022,1,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",5964.00,1254.00,399.87,28.83,443.95,0.00,381.35,269.00,4.00,82531.00,26067.00,2112.00,21230.00,0.00,33122.00
2022,1,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6221.00,1172.00,381.16,8.38,401.99,1.43,379.05,911.00,4.00,65241.00,21430.00,632.00,19439.00,47.00,23693.00
