year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,12,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",10.00,6.00,1.48,0.00,2.46,0.00,2.05,0.00,0.00,283.00,50.00,0.00,68.00,0.00,165.00
2019,12,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",264.00,53.00,20.26,3.09,7.82,0.00,21.83,6.00,0.00,3382.00,1381.00,227.00,296.00,0.00,1478.00
2019,12,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",31.00,3.00,1.00,0.00,0.49,0.00,1.51,2.00,0.00,107.00,18.00,0.00,21.00,0.00,68.00
2019,12,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",188.00,41.00,7.58,1.40,11.34,0.00,20.68,1.00,0.00,2490.00,734.00,66.00,506.00,0.00,1184.00
2019,12,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1877.00,368.00,147.38,1.12,38.31,1.00,180.19,16.00,2.00,19209.00,7869.00,59.00,1401.00,16.00,9864.00
2019,12,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",84.00,17.00,8.32,1.00,1.40,0.00,6.28,3.00,0.00,1233.00,688.00,21.00,55.00,0.00,469.00
2019,12,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",554.00,97.00,19.36,4.33,39.42,0.00,33.89,7.00,2.00,6184.00,1216.00,137.00,1653.00,0.00,3178.00
2019,12,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",7.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,21.00,0.00,0.00,0.00,0.00
2019,11,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",159.00,25.00,6.99,0.00,9.16,0.00,8.84,0.00,0.00,1232.00,458.00,0.00,294.00,0.00,480.00
2019,11,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",427.00,64.00,32.68,0.86,12.26,0.00,18.20,3.00,0.00,2693.00,1357.00,66.00,483.00,0.00,787.00
2019,11,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",59.00,7.00,0.00,2.00,2.25,0.00,2.75,0.00,0.00,312.00,0.00,158.00,56.00,0.00,98.00
2019,11,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",587.00,57.00,16.93,0.91,23.67,0.00,15.49,1.00,0.00,2310.00,721.00,48.00,823.00,0.00,718.00
2019,11,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",32.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2019,11,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",32.00,9.00,5.81,0.00,0.40,0.00,2.78,1.00,0.00,446.00,178.00,0.00,15.00,0.00,253.00
2019,11,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,11,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",18.00,7.00,2.83,0.00,1.41,0.00,2.76,0.00,0.00,800.00,202.00,0.00,87.00,0.00,511.00
2019,11,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",62.00,5.00,0.00,1.59,2.41,0.00,1.00,1.00,0.00,307.00,0.00,139.00,131.00,0.00,37.00
2019,11,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",116.00,6.00,2.00,0.17,2.83,0.00,1.00,0.00,0.00,407.00,196.00,19.00,133.00,0.00,59.00
2019,11,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",15.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,81.00,0.00,0.00,0.00,0.00,81.00
2019,11,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",248.00,44.00,12.17,1.94,14.34,0.00,15.56,7.00,0.00,2932.00,755.00,593.00,523.00,0.00,1061.00
2019,11,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",26.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00
2019,11,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",139.00,23.00,4.77,0.08,8.28,0.00,9.87,1.00,0.00,1689.00,510.00,17.00,266.00,0.00,896.00
2019,11,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1816.00,239.00,90.29,1.88,39.55,1.54,105.75,17.00,3.00,11353.00,5104.00,99.00,1237.00,69.00,4844.00
2019,11,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",102.00,18.00,8.61,0.00,5.45,0.00,3.94,0.00,1.00,946.00,523.00,0.00,154.00,0.00,269.00
2019,11,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",493.00,43.00,11.04,2.27,19.22,0.00,10.47,4.00,0.00,1894.00,601.00,75.00,704.00,0.00,514.00
2019,11,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",3.00,1.00,0.07,0.00,0.15,0.00,0.78,0.00,0.00,46.00,3.00,0.00,7.00,0.00,36.00
2019,10,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",167.00,34.00,6.18,0.00,7.92,0.00,19.89,2.00,0.00,1720.00,335.00,0.00,241.00,0.00,1144.00
2019,10,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",443.00,76.00,25.09,1.77,19.36,0.00,29.79,7.00,0.00,4704.00,1707.00,160.00,863.00,0.00,1974.00
2019,10,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",62.00,9.00,2.09,1.97,2.37,0.00,2.56,0.00,0.00,361.00,59.00,138.00,70.00,0.00,94.00
2019,10,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",,,,,,,,,,,,,,,
2019,10,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",640.00,72.00,36.74,0.00,20.84,0.00,14.42,0.00,0.00,2626.00,1500.00,0.00,568.00,0.00,558.00
2019,10,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",23.00,5.00,2.00,0.80,2.00,0.00,0.20,0.00,0.00,202.00,126.00,16.00,56.00,0.00,4.00
2019,10,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",45.00,9.00,3.11,0.67,2.99,0.00,2.23,1.00,0.00,643.00,135.00,93.00,142.00,0.00,273.00
2019,10,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,36.00,0.00,0.00
2019,10,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",29.00,3.00,0.68,0.00,1.11,0.00,1.21,0.00,0.00,206.00,57.00,0.00,45.00,0.00,104.00
2019,10,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",61.00,19.00,4.80,0.56,8.55,0.00,5.09,0.00,0.00,783.00,166.00,30.00,339.00,0.00,248.00
2019,10,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",114.00,12.00,4.08,0.00,2.09,0.00,5.83,0.00,1.00,888.00,299.00,0.00,175.00,0.00,414.00
2019,10,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",264.00,44.00,8.61,0.00,8.52,0.00,26.87,3.00,0.00,2344.00,678.00,0.00,449.00,0.00,1217.00
2019,10,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",246.00,48.00,10.97,2.14,16.70,0.00,18.19,0.00,1.00,2596.00,398.00,264.00,602.00,0.00,1332.00
2019,10,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2082.00,305.00,96.12,2.90,48.46,1.00,156.52,17.00,1.00,14268.00,4482.00,263.00,1585.00,27.00,7911.00
2019,10,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",132.00,35.00,16.22,1.53,5.03,0.00,12.22,3.00,0.00,2772.00,1636.00,60.00,178.00,0.00,898.00
2019,10,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",509.00,67.00,16.54,1.03,26.59,0.00,22.85,0.00,1.00,4024.00,906.00,210.00,1210.00,0.00,1698.00
2019,9,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",162.00,26.00,12.39,0.00,8.21,0.00,5.39,0.00,1.00,1401.00,682.00,0.00,404.00,0.00,315.00
2019,9,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",467.00,70.00,24.62,0.65,12.26,0.00,32.46,3.00,1.00,4128.00,1506.00,49.00,497.00,0.00,2076.00
2019,9,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",59.00,13.00,4.22,0.00,6.16,0.00,2.62,0.00,0.00,343.00,109.00,0.00,168.00,0.00,66.00
2019,9,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",24.00,7.00,3.95,0.00,0.27,0.00,2.78,0.00,0.00,461.00,242.00,0.00,11.00,0.00,208.00
2019,9,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",601.00,53.00,26.68,2.38,13.55,0.00,10.39,0.00,1.00,4448.00,3171.00,146.00,394.00,0.00,737.00
2019,9,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",87.00,23.00,8.84,0.00,11.77,0.00,2.39,5.00,0.00,1036.00,554.00,0.00,416.00,0.00,66.00
2019,9,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",43.00,5.00,3.05,0.21,0.79,0.00,0.95,1.00,1.00,480.00,329.00,12.00,44.00,0.00,95.00
2019,9,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",56.00,8.00,2.08,0.00,0.00,0.00,5.92,0.00,0.00,575.00,63.00,0.00,0.00,0.00,512.00
2019,9,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",57.00,17.00,4.78,0.10,7.88,0.00,4.25,1.00,0.00,710.00,205.00,6.00,260.00,0.00,239.00
2019,9,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",115.00,8.00,5.23,0.00,0.07,0.00,2.70,7.00,0.00,450.00,266.00,0.00,2.00,0.00,182.00
2019,9,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",256.00,34.00,9.81,3.92,11.02,0.00,9.25,15.00,0.00,3893.00,2429.00,266.00,617.00,0.00,581.00
2019,9,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",240.00,45.00,9.74,2.08,11.81,0.00,21.36,3.00,1.00,2855.00,377.00,176.00,508.00,0.00,1794.00
2019,9,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1979.00,183.00,61.01,1.72,34.14,0.00,86.13,12.00,4.00,10116.00,3826.00,347.00,1094.00,0.00,4849.00
2019,9,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",70.00,17.00,10.13,0.75,1.90,0.00,4.23,1.00,0.00,1366.00,848.00,53.00,79.00,0.00,386.00
2019,9,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",433.00,47.00,13.70,3.90,17.62,0.00,11.77,3.00,0.00,2086.00,634.00,197.00,691.00,0.00,564.00
2019,9,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,8,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",675.00,81.00,33.40,4.94,19.42,0.00,23.24,0.00,4.00,4497.00,1717.00,360.00,880.00,0.00,1540.00
2019,8,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",38.00,11.00,1.97,0.00,8.36,0.00,0.67,3.00,0.00,466.00,78.00,0.00,342.00,0.00,46.00
2019,8,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",43.00,17.00,6.50,0.00,4.76,0.00,5.73,0.00,0.00,1575.00,482.00,0.00,786.00,0.00,307.00
2019,8,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",16.00,3.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,83.00,0.00,0.00,16.00,0.00,67.00
2019,8,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",56.00,16.00,7.62,1.44,3.21,0.00,3.73,1.00,1.00,1083.00,592.00,95.00,121.00,0.00,275.00
2019,8,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",10.00,2.00,0.00,0.00,0.42,0.00,1.58,1.00,0.00,35.00,0.00,0.00,8.00,0.00,27.00
2019,8,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",133.00,14.00,5.16,0.00,5.40,0.00,3.44,1.00,1.00,882.00,235.00,0.00,376.00,0.00,271.00
2019,8,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",232.00,41.00,12.46,0.00,13.64,0.00,14.90,4.00,1.00,2036.00,650.00,0.00,388.00,0.00,998.00
2019,8,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",255.00,65.00,14.56,2.96,8.31,0.00,39.17,5.00,2.00,6388.00,1377.00,567.00,413.00,0.00,4031.00
2019,8,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2109.00,374.00,123.52,11.42,79.05,0.94,159.07,23.00,8.00,19504.00,6600.00,1196.00,3358.00,26.00,8324.00
2019,8,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",126.00,39.00,19.50,1.05,4.46,1.00,12.99,5.00,1.00,4420.00,3109.00,37.00,155.00,30.00,1089.00
2019,8,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",449.00,90.00,15.65,1.87,43.70,0.00,28.78,8.00,7.00,4759.00,950.00,151.00,1906.00,0.00,1752.00
2019,8,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",4.00,1.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,236.00,125.00,0.00,0.00,0.00,111.00
2019,8,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",177.00,48.00,15.03,0.26,14.37,0.00,18.34,11.00,2.00,3296.00,951.00,22.00,1068.00,0.00,1255.00
2019,8,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",501.00,147.00,58.78,5.13,37.51,0.00,45.58,15.00,4.00,7660.00,3193.00,312.00,1713.00,0.00,2442.00
2019,8,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",62.00,13.00,5.93,0.29,3.38,0.00,3.40,0.00,0.00,473.00,202.00,24.00,132.00,0.00,115.00
2019,8,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",30.00,11.00,5.16,0.00,0.00,0.00,5.84,0.00,1.00,1227.00,635.00,0.00,0.00,0.00,592.00
2019,7,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",156.00,40.00,11.08,2.43,9.01,0.00,17.49,11.00,1.00,2455.00,711.00,93.00,408.00,0.00,1243.00
2019,7,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",478.00,118.00,46.01,4.61,16.16,0.37,50.85,14.00,1.00,8372.00,2915.00,632.00,852.00,53.00,3920.00
2019,7,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",62.00,6.00,0.37,0.00,1.75,0.00,3.88,0.00,0.00,219.00,7.00,0.00,32.00,0.00,180.00
2019,7,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",29.00,10.00,7.35,0.00,0.40,0.00,2.25,0.00,0.00,790.00,533.00,0.00,23.00,0.00,234.00
2019,7,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",667.00,90.00,37.61,4.52,16.78,0.00,31.09,2.00,1.00,7003.00,3413.00,548.00,450.00,0.00,2592.00
2019,7,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",8.00,4.00,1.06,0.00,1.74,0.00,1.20,0.00,0.00,250.00,111.00,0.00,62.00,0.00,77.00
2019,7,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",44.00,20.00,6.51,0.00,5.70,0.00,7.78,1.00,0.00,2390.00,792.00,0.00,504.00,0.00,1094.00
2019,7,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",40.00,7.00,0.91,2.32,1.91,0.00,1.85,0.00,0.00,217.00,20.00,85.00,54.00,0.00,58.00
2019,7,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",79.00,21.00,6.09,1.00,2.77,0.00,11.14,2.00,0.00,1803.00,520.00,101.00,139.00,0.00,1043.00
2019,7,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,7,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",133.00,12.00,4.12,0.00,3.05,0.00,4.83,0.00,0.00,888.00,569.00,0.00,102.00,0.00,217.00
2019,7,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",4.00,1.00,0.19,0.00,0.00,0.00,0.81,0.00,0.00,16.00,3.00,0.00,0.00,0.00,13.00
2019,7,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",218.00,50.00,15.61,0.00,15.63,0.00,18.76,5.00,0.00,2469.00,810.00,0.00,567.00,0.00,1092.00
2019,7,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",293.00,82.00,17.67,12.53,7.83,0.00,43.96,10.00,0.00,6657.00,1347.00,1102.00,473.00,0.00,3735.00
2019,7,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2175.00,379.00,136.79,14.05,47.36,1.00,179.80,20.00,1.00,20576.00,7032.00,1095.00,2109.00,31.00,10309.00
2019,7,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",115.00,25.00,10.82,4.00,4.25,0.00,5.93,5.00,0.00,1852.00,998.00,222.00,135.00,0.00,497.00
2019,7,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",439.00,64.00,12.27,3.54,22.79,0.50,24.90,17.00,0.00,3875.00,665.00,487.00,905.00,11.00,1807.00
2019,7,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,6,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",153.00,48.00,15.43,1.08,12.55,0.00,18.93,7.00,0.00,4301.00,1068.00,88.00,1152.00,0.00,1993.00
2019,6,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",451.00,157.00,49.20,5.60,32.64,0.08,69.48,17.00,0.00,10137.00,2916.00,753.00,1300.00,12.00,5156.00
2019,6,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",60.00,11.00,4.15,0.00,3.99,0.00,2.86,0.00,0.00,611.00,337.00,0.00,134.00,0.00,140.00
2019,6,AX,Trans States Airlines,MCI,"Kansas City, MO: Kansas City International",2.00,2.00,0.00,0.00,0.03,0.00,1.97,0.00,0.00,178.00,0.00,0.00,4.00,0.00,174.00
2019,6,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",30.00,9.00,4.18,0.00,1.06,0.00,3.76,0.00,0.00,683.00,328.00,0.00,67.00,0.00,288.00
2019,6,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",663.00,128.00,55.93,7.24,27.82,0.00,37.01,1.00,4.00,6837.00,3564.00,509.00,1095.00,0.00,1669.00
2019,6,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",18.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,222.00,145.00,0.00,0.00,0.00,77.00
2019,6,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",43.00,18.00,7.00,1.02,6.32,0.00,3.66,1.00,0.00,1287.00,486.00,61.00,390.00,0.00,350.00
2019,6,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",38.00,7.00,1.90,0.25,1.98,0.00,2.87,0.00,0.00,416.00,209.00,7.00,47.00,0.00,153.00
2019,6,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",85.00,34.00,7.64,0.91,5.95,0.00,19.50,2.00,1.00,3841.00,1019.00,56.00,300.00,0.00,2466.00
2019,6,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",11.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,39.00,24.00,0.00,15.00,0.00,0.00
2019,6,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",129.00,15.00,6.42,0.04,6.60,0.00,1.94,0.00,1.00,1097.00,351.00,18.00,265.00,0.00,463.00
2019,6,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",28.00,3.00,0.78,0.00,2.00,0.00,0.22,0.00,0.00,92.00,25.00,0.00,60.00,0.00,7.00
2019,6,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",212.00,63.00,15.54,1.00,20.30,0.00,26.16,4.00,0.00,3785.00,1408.00,24.00,678.00,0.00,1675.00
2019,6,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",258.00,97.00,18.81,7.92,19.97,0.00,50.29,3.00,0.00,6885.00,1172.00,684.00,817.00,0.00,4212.00
2019,6,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2083.00,488.00,170.25,20.00,80.36,1.12,216.26,27.00,8.00,26623.00,7749.00,1947.00,3664.00,57.00,13206.00
2019,6,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",111.00,41.00,17.63,3.52,9.75,0.00,10.11,8.00,0.00,3989.00,1994.00,233.00,569.00,0.00,1193.00
2019,6,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",445.00,110.00,27.01,1.41,39.18,0.00,42.39,8.00,2.00,8740.00,2922.00,205.00,1775.00,0.00,3838.00
2019,6,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,5,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",126.00,25.00,6.82,0.00,8.72,0.00,9.45,3.00,1.00,1730.00,270.00,0.00,499.00,0.00,961.00
2019,5,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",445.00,124.00,41.68,9.79,22.04,0.00,50.49,17.00,2.00,8891.00,3026.00,1335.00,986.00,0.00,3544.00
2019,5,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",59.00,20.00,3.61,0.00,10.28,0.00,6.11,0.00,0.00,735.00,146.00,0.00,335.00,0.00,254.00
2019,5,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",30.00,9.00,4.51,0.92,0.43,0.00,3.14,0.00,1.00,1047.00,511.00,232.00,38.00,0.00,266.00
2019,5,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",681.00,82.00,40.69,7.20,17.92,0.00,16.18,0.00,6.00,5549.00,2454.00,1752.00,519.00,0.00,824.00
2019,5,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",39.00,11.00,4.96,1.00,4.22,0.00,0.82,1.00,0.00,776.00,361.00,204.00,183.00,0.00,28.00
2019,5,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",43.00,9.00,1.72,0.33,3.11,0.00,3.83,0.00,0.00,339.00,77.00,5.00,90.00,0.00,167.00
2019,5,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",32.00,5.00,1.29,0.95,1.19,0.00,1.57,0.00,0.00,302.00,173.00,58.00,31.00,0.00,40.00
2019,5,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",92.00,20.00,7.30,0.64,4.42,0.00,7.64,5.00,0.00,2360.00,512.00,63.00,319.00,0.00,1466.00
2019,5,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",57.00,9.00,0.73,1.76,3.74,0.00,2.77,1.00,0.00,372.00,26.00,119.00,150.00,0.00,77.00
2019,5,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",133.00,19.00,5.03,0.00,8.52,0.00,5.44,2.00,0.00,1029.00,409.00,0.00,300.00,0.00,320.00
2019,5,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",23.00,4.00,2.59,0.00,0.53,0.00,0.88,0.00,0.00,104.00,69.00,0.00,9.00,0.00,26.00
2019,5,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",244.00,66.00,19.96,0.50,19.31,0.00,26.23,13.00,1.00,4280.00,1479.00,9.00,797.00,0.00,1995.00
2019,5,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",241.00,73.00,13.06,3.58,21.56,0.00,34.80,5.00,2.00,6779.00,930.00,747.00,1042.00,0.00,4060.00
